age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,age_group,capital_net,has_capital_gain,has_capital_loss,higher_education,work_hours_category,is_married,income
-1.0984680221743077,4,11,-0.43798069907359294,0,2,1,4,1,0.0,0.0,0.9788595236939066,38,3,0.0,0,0,0,2,0,0
0.19356156395796478,2,12,1.5237790325562421,2,9,0,4,1,0.0,0.0,-0.13263115751791937,38,1,0.0,0,0,1,0,1,1
0.7255737464830182,2,14,1.9161309788822092,2,12,0,4,1,0.0,0.0,-0.13263115751791937,38,1,0.0,0,0,1,0,1,1
0.6495720061222963,2,11,-0.43798069907359294,4,3,3,4,0,0.0,0.0,0.9788595236939066,4,1,0.0,0,0,0,2,0,0
2.8536224765832316,2,12,1.5237790325562421,2,3,0,4,1,0.0,0.0,-0.13263115751791937,38,0,0.0,0,0,1,0,1,1
-1.3264732432564734,2,15,-0.045628752747625914,4,5,3,4,1,0.0,0.0,-0.13263115751791937,38,3,0.0,0,0,1,0,0,0
-0.4144523589278105,2,15,-0.045628752747625914,2,7,0,4,1,0.0,0.0,-0.13263115751791937,38,4,0.0,0,0,1,0,1,0
1.4855911500902372,2,6,-2.007388484377461,2,6,0,2,1,0.0,0.0,-0.13263115751791937,38,2,0.0,0,0,0,0,1,0
-1.3264732432564734,2,15,-0.045628752747625914,4,0,1,3,0,0.0,0.0,-0.13263115751791937,38,3,0.0,0,0,1,0,0,0
-0.7184593203706982,2,2,-0.83033264539956,4,5,1,4,1,0.0,0.0,-0.13263115751791937,5,4,0.0,0,0,0,0,0,0
-0.6424575800099762,2,9,1.131427086230275,4,9,2,4,0,0.0,0.0,-0.13263115751791937,38,4,0.0,0,0,1,0,0,0
1.4855911500902372,2,11,-0.43798069907359294,2,2,0,4,1,0.0,0.0,-0.13263115751791937,38,2,0.0,0,0,0,0,1,1
1.0295807079259058,2,0,-1.615036538051494,2,7,5,4,0,0.0,0.0,-0.6883764981238324,38,2,0.0,0,0,0,3,1,0
-0.2624488782063667,5,9,1.131427086230275,4,9,1,4,0,0.0,0.0,-0.13263115751791937,38,4,0.0,0,0,1,0,0,0
-1.0224662818135857,2,8,0.3467231935783411,2,9,5,4,0,0.0,0.0,-0.13263115751791937,38,3,0.0,0,0,0,0,1,1
-0.3384506185670886,2,11,-0.43798069907359294,4,6,4,2,1,0.0,0.0,-0.13263115751791937,38,4,0.0,0,0,0,0,0,0
0.5735702657615743,3,15,-0.045628752747625914,2,11,0,4,1,0.0,0.0,-0.13263115751791937,38,1,0.0,0,0,1,0,1,0
-0.7184593203706982,2,9,1.131427086230275,4,9,1,4,1,0.0,0.0,-0.13263115751791937,38,4,0.0,0,0,1,0,0,0
-0.5664558396492543,1,11,-0.43798069907359294,4,6,3,4,1,0.0,0.0,2.0903502049057323,38,4,0.0,0,0,0,1,0,0
-0.6424575800099762,2,9,1.131427086230275,2,9,0,4,1,0.0,0.0,-0.6883764981238324,38,4,0.0,0,0,1,3,1,1
-1.0224662818135857,2,15,-0.045628752747625914,4,12,3,4,1,0.0,0.0,-1.7998671793356582,38,3,0.0,0,0,1,3,0,0
-1.1744697625350295,2,8,0.3467231935783411,4,13,3,1,1,0.0,0.0,-0.13263115751791937,34,3,0.0,0,0,0,0,0,0
-1.1744697625350295,2,0,-1.615036538051494,4,6,1,4,0,0.0,0.0,-0.13263115751791937,38,3,0.0,0,0,0,0,0,0
-0.3384506185670886,4,11,-0.43798069907359294,2,2,0,4,1,0.0,0.0,0.9788595236939066,38,4,0.0,0,0,0,2,1,0
-0.11044539748492285,2,9,1.131427086230275,2,7,0,1,1,0.0,0.0,-1.2441218387297452,2,1,0.0,0,0,1,3,1,0
0.11755982359724287,2,7,0.7390751399043082,2,12,0,4,1,0.0,0.0,2.0903502049057323,38,1,0.0,0,0,0,1,1,1
1.713596371172403,2,1,-1.222684591725527,2,7,0,4,1,0.0,0.0,-0.13263115751791937,38,2,0.0,0,0,0,0,1,1
-0.11044539748492285,4,15,-0.045628752747625914,2,3,5,4,0,0.0,0.0,-1.7998671793356582,38,1,0.0,0,0,1,3,1,0
0.11755982359724287,3,15,-0.045628752747625914,2,13,0,4,1,0.0,0.0,-0.13263115751791937,38,1,0.0,0,0,1,0,1,1
1.0295807079259058,2,12,1.5237790325562421,4,9,1,4,1,0.0,0.0,-0.13263115751791937,38,2,0.0,0,0,1,0,0,0
0.80157548684374,3,15,-0.045628752747625914,0,2,1,4,1,0.0,0.0,1.5346048642998196,38,1,0.0,0,0,1,1,0,0
-0.3384506185670886,4,8,0.3467231935783411,2,2,0,4,1,0.0,0.0,2.0903502049057323,38,4,0.0,0,0,0,1,1,0
0.80157548684374,2,12,1.5237790325562421,2,9,0,4,1,0.0,0.0,0.9788595236939066,38,1,0.0,0,0,1,2,1,1
-1.1744697625350295,2,9,1.131427086230275,4,0,3,4,0,0.0,0.0,-0.13263115751791937,38,3,0.0,0,0,1,0,0,0
-1.0984680221743077,2,11,-0.43798069907359294,4,2,1,4,1,0.0,0.0,-0.13263115751791937,38,3,0.0,0,0,0,0,0,0
-0.11044539748492285,1,15,-0.045628752747625914,3,0,4,2,0,0.0,0.0,-0.13263115751791937,38,1,0.0,0,0,1,0,0,0
-0.9464645414528639,2,11,-0.43798069907359294,4,7,2,4,1,0.0,0.0,-1.2441218387297452,38,4,0.0,0,0,0,3,0,0
0.2695633043186867,2,4,-2.792092377029395,3,2,1,4,1,0.0,0.0,-0.13263115751791937,32,1,0.0,0,0,0,0,0,0
0.5735702657615743,2,11,-0.43798069907359294,2,3,0,4,1,0.0,0.0,-0.13263115751791937,38,1,0.0,0,0,0,0,1,1
-1.4024749836171952,2,7,0.7390751399043082,4,11,3,4,0,0.0,0.0,-0.13263115751791937,38,3,0.0,0,0,0,0,0,0
-0.7184593203706982,2,2,-0.83033264539956,4,12,1,4,1,0.0,0.0,-0.13263115751791937,38,4,0.0,0,0,0,0,0,0
1.8655998518938468,0,11,-0.43798069907359294,6,5,1,2,1,0.0,0.0,-0.13263115751791937,38,2,0.0,0,0,0,0,0,0
0.2695633043186867,2,11,-0.43798069907359294,0,3,4,4,0,0.0,0.0,-0.13263115751791937,38,1,0.0,0,0,0,0,0,0
-0.8704628010921419,4,1,-1.222684591725527,2,3,0,4,1,0.0,0.0,0.9788595236939066,38,4,0.0,0,0,0,2,1,0
-0.2624488782063667,2,11,-0.43798069907359294,0,3,4,4,0,0.0,0.0,-0.13263115751791937,38,4,0.0,0,0,0,0,0,0
0.4215667850401305,2,15,-0.045628752747625914,2,12,0,4,1,0.0,0.0,-0.13263115751791937,38,1,0.0,0,0,1,0,1,0
0.11755982359724287,2,12,1.5237790325562421,2,3,0,4,1,0.0,0.0,0.9788595236939066,38,1,0.0,0,0,1,2,1,1
-0.4144523589278105,2,11,-0.43798069907359294,4,7,3,4,1,0.0,0.0,-0.13263115751791937,38,4,0.0,0,0,0,0,0,0
-1.3264732432564734,1,15,-0.045628752747625914,4,7,1,4,0,0.0,0.0,-0.13263115751791937,38,3,0.0,0,0,1,0,0,0
0.6495720061222963,4,9,1.131427086230275,2,3,3,4,1,0.0,0.0,2.0903502049057323,38,1,0.0,0,0,1,1,1,0
1.4855911500902372,4,11,-0.43798069907359294,2,4,0,4,1,0.0,0.0,2.0903502049057323,38,2,0.0,0,0,0,1,1,0
-0.3384506185670886,2,11,-0.43798069907359294,4,0,1,4,1,0.0,0.0,0.7565613874515413,38,4,0.0,0,0,0,2,0,0
0.34556504467940863,2,15,-0.045628752747625914,2,11,0,4,1,0.0,0.0,0.20081604684562843,38,1,0.0,0,0,1,2,1,1
1.5615928904509593,2,12,1.5237790325562421,2,12,0,4,1,0.0,0.0,-0.13263115751791937,19,2,0.0,0,0,1,0,1,0
-1.3264732432564734,2,15,-0.045628752747625914,4,5,1,4,1,0.0,0.0,-0.13263115751791937,38,3,0.0,0,0,1,0,0,0
1.8655998518938468,5,15,-0.045628752747625914,2,10,0,4,1,0.0,0.0,-1.0218237024873802,38,2,0.0,0,0,1,3,1,0
0.5735702657615743,0,12,1.5237790325562421,2,3,0,4,1,0.0,0.0,-0.13263115751791937,8,1,0.0,0,0,1,0,1,1
-0.2624488782063667,2,12,1.5237790325562421,2,11,0,4,1,0.0,0.0,-0.13263115751791937,18,4,0.0,0,0,1,0,1,0
1.5615928904509593,2,11,-0.43798069907359294,2,10,0,4,1,0.0,0.0,-1.7998671793356582,38,2,0.0,0,0,0,3,1,1
-0.7184593203706982,2,9,1.131427086230275,2,9,0,4,1,0.0,0.0,-0.13263115751791937,10,4,0.0,0,0,1,0,1,0
-0.3384506185670886,2,11,-0.43798069907359294,4,5,3,4,1,0.0,0.0,-0.13263115751791937,38,4,0.0,0,0,0,0,0,0
1.1055824482866277,2,15,-0.045628752747625914,2,9,5,4,0,0.0,0.0,-1.7998671793356582,38,2,0.0,0,0,1,3,1,0
-0.11044539748492285,2,11,-0.43798069907359294,2,3,0,4,1,0.0,0.0,1.5346048642998196,38,1,0.0,0,0,0,1,1,1
0.49756852540085245,2,15,-0.045628752747625914,0,12,1,2,0,0.0,0.0,-0.13263115751791937,37,1,0.0,0,0,1,0,0,0
1.4855911500902372,2,0,-1.615036538051494,2,13,0,4,1,0.0,0.0,-0.13263115751791937,38,2,0.0,0,0,0,0,1,0
-1.0224662818135857,2,9,1.131427086230275,4,9,1,4,0,0.0,0.0,-1.2441218387297452,38,3,0.0,0,0,1,3,0,0
-0.4144523589278105,2,6,-2.007388484377461,0,6,1,4,1,0.0,0.0,-0.6883764981238324,38,4,0.0,0,0,0,3,0,0
1.0295807079259058,2,11,-0.43798069907359294,0,6,1,4,0,0.0,0.0,-0.13263115751791937,38,2,0.0,0,0,0,0,0,0
2.3216102940581784,2,11,-0.43798069907359294,2,11,0,4,1,0.0,0.0,-1.7998671793356582,38,0,0.0,0,0,0,3,1,0
1.2575859290080715,2,1,-1.222684591725527,0,11,3,4,0,0.0,0.0,-1.7998671793356582,38,2,0.0,0,0,0,3,0,0
0.877577227204462,2,11,-0.43798069907359294,2,9,0,1,1,0.0,0.0,-0.6883764981238324,34,1,0.0,0,0,0,3,1,1
1.637594630811681,2,11,-0.43798069907359294,2,5,0,4,1,0.0,0.0,-0.13263115751791937,38,2,0.0,0,0,0,0,1,0
-0.8704628010921419,2,11,-0.43798069907359294,2,0,5,4,0,0.0,0.0,-0.13263115751791937,38,4,0.0,0,0,0,0,1,1
-0.8704628010921419,2,15,-0.045628752747625914,4,13,2,4,1,0.0,0.0,-0.13263115751791937,38,4,0.0,0,0,1,0,0,0
-1.4024749836171952,2,15,-0.045628752747625914,4,7,3,4,0,0.0,0.0,-0.6883764981238324,38,3,0.0,0,0,1,3,0,0
1.1815841886473497,2,11,-0.43798069907359294,0,11,4,4,0,0.0,0.0,-0.6883764981238324,38,2,0.0,0,0,0,3,0,0
0.9535789675651839,4,11,-0.43798069907359294,2,4,0,4,1,0.0,0.0,2.0903502049057323,38,2,0.0,0,0,0,1,1,1
-0.11044539748492285,5,11,-0.43798069907359294,0,0,4,4,0,0.0,0.0,-0.6883764981238324,38,1,0.0,0,0,0,3,0,0
-0.9464645414528639,2,15,-0.045628752747625914,4,2,3,4,1,0.0,0.0,-0.13263115751791937,38,4,0.0,0,0,1,0,0,0
0.11755982359724287,2,7,0.7390751399043082,0,7,1,4,0,0.0,0.0,-0.13263115751791937,38,1,0.0,0,0,0,0,0,0
0.4215667850401305,1,2,-0.83033264539956,2,5,0,4,1,0.0,0.0,-0.13263115751791937,38,1,0.0,0,0,0,0,1,0
-0.18644713784564476,2,11,-0.43798069907359294,0,3,1,4,1,0.0,0.0,1.2011576599362717,38,1,0.0,0,0,0,1,0,0
-1.0224662818135857,2,11,-0.43798069907359294,4,0,4,4,0,0.0,0.0,-0.13263115751791937,38,3,0.0,0,0,0,0,0,0
-1.1744697625350295,2,9,1.131427086230275,4,12,3,4,0,0.0,0.0,-0.13263115751791937,38,3,0.0,0,0,1,0,0,0
0.34556504467940863,2,9,1.131427086230275,2,6,0,2,1,0.0,0.0,-0.13263115751791937,38,1,0.0,0,0,1,0,1,0
1.2575859290080715,2,11,-0.43798069907359294,2,13,0,4,1,0.0,0.0,-0.13263115751791937,38,2,0.0,0,0,0,0,1,1
-0.7184593203706982,2,11,-0.43798069907359294,4,11,1,4,0,0.0,0.0,-0.13263115751791937,38,4,0.0,0,0,0,0,0,0
0.9535789675651839,2,12,1.5237790325562421,2,9,5,4,0,0.0,0.0,0.9788595236939066,38,2,0.0,0,0,1,2,1,1
-1.3264732432564734,2,11,-0.43798069907359294,4,6,1,4,1,0.0,0.0,0.311965114966811,38,3,0.0,0,0,0,2,0,0
-0.8704628010921419,4,7,0.7390751399043082,4,9,1,4,0,0.0,0.0,2.0903502049057323,38,4,0.0,0,0,0,1,0,0
-0.034443657124200944,2,2,-0.83033264539956,4,6,1,2,0,0.0,0.0,0.9788595236939066,38,1,0.0,0,0,0,2,0,0
0.34556504467940863,0,12,1.5237790325562421,2,2,0,4,1,0.0,0.0,-0.13263115751791937,38,1,0.0,0,0,1,0,1,0
0.34556504467940863,2,11,-0.43798069907359294,0,7,1,2,0,0.0,0.0,-0.6883764981238324,38,1,0.0,0,0,0,3,0,0
0.19356156395796478,2,11,-0.43798069907359294,0,5,4,4,1,0.0,0.0,-0.13263115751791937,38,1,0.0,0,0,0,0,0,0
1.8655998518938468,2,9,1.131427086230275,2,3,0,4,1,0.0,0.0,0.9788595236939066,38,2,0.0,0,0,1,2,1,1
-1.1744697625350295,2,15,-0.045628752747625914,4,7,1,4,0,0.0,0.0,-1.4664199749721105,38,3,0.0,0,0,1,3,0,0
0.7255737464830182,2,15,-0.045628752747625914,0,2,1,4,1,0.0,0.0,-0.13263115751791937,38,1,0.0,0,0,1,0,0,0
-0.6424575800099762,1,15,-0.045628752747625914,4,5,3,4,1,0.0,0.0,-0.13263115751791937,38,4,0.0,0,0,1,0,0,0
-1.0224662818135857,2,9,1.131427086230275,4,3,1,4,0,0.0,0.0,-0.13263115751791937,38,3,0.0,0,0,1,0,0,0
-0.6424575800099762,2,11,-0.43798069907359294,4,11,2,4,1,0.0,0.0,-0.13263115751791937,38,4,0.0,0,0,0,0,0,0
0.80157548684374,2,11,-0.43798069907359294,0,7,1,2,0,0.0,0.0,-0.13263115751791937,38,1,0.0,0,0,0,0,0,0
0.041558083236520965,4,11,-0.43798069907359294,2,11,0,4,1,0.0,0.0,-0.13263115751791937,38,1,0.0,0,0,0,0,1,0
0.80157548684374,2,9,1.131427086230275,3,13,4,4,1,0.0,0.0,-1.2441218387297452,3,1,0.0,0,0,1,3,0,0
-0.8704628010921419,2,9,1.131427086230275,4,0,3,4,1,0.0,0.0,-0.35492929376028454,38,4,0.0,0,0,1,0,0,0
-0.7944610607314201,4,9,1.131427086230275,4,10,3,4,1,0.0,0.0,-0.13263115751791937,38,4,0.0,0,0,1,0,0,0
0.877577227204462,2,11,-0.43798069907359294,0,0,4,4,0,0.0,0.0,-0.13263115751791937,8,1,0.0,0,0,0,0,0,0
-1.0984680221743077,2,11,-0.43798069907359294,0,7,3,4,0,0.0,0.0,-0.13263115751791937,23,3,0.0,0,0,0,0,0,0
-1.4024749836171952,2,15,-0.045628752747625914,4,0,3,4,0,0.0,0.0,-1.7998671793356582,38,3,0.0,0,0,1,3,0,0
0.4215667850401305,2,9,1.131427086230275,0,0,1,2,1,0.0,0.0,2.0903502049057323,38,1,0.0,0,0,1,1,0,0
-1.4784767239779173,2,11,-0.43798069907359294,4,7,3,2,1,0.0,0.0,-1.2441218387297452,38,3,0.0,0,0,0,3,0,0
1.0295807079259058,2,11,-0.43798069907359294,4,7,4,4,1,0.0,0.0,-0.13263115751791937,38,2,0.0,0,0,0,0,0,0
0.041558083236520965,2,12,1.5237790325562421,2,3,0,4,1,0.0,0.0,1.5346048642998196,38,1,0.0,0,0,1,1,1,1
0.4215667850401305,2,11,-0.43798069907359294,0,6,3,2,0,0.0,0.0,-0.13263115751791937,38,1,0.0,0,0,0,0,0,0
-0.6424575800099762,2,12,1.5237790325562421,2,7,0,4,1,0.0,0.0,-1.7998671793356582,38,4,0.0,0,0,1,3,1,1
-0.18644713784564476,2,11,-0.43798069907359294,2,3,0,4,1,0.0,0.0,0.9788595236939066,38,1,0.0,0,0,0,2,1,1
0.49756852540085245,4,8,0.3467231935783411,2,4,0,4,1,0.0,0.0,2.0903502049057323,38,1,0.0,0,0,0,1,1,0
-0.4144523589278105,2,7,0.7390751399043082,2,11,0,3,1,0.0,0.0,-0.13263115751791937,23,4,0.0,0,0,0,0,1,1
1.637594630811681,4,14,1.9161309788822092,2,11,0,4,1,0.0,0.0,0.4231141830879936,38,2,0.0,0,0,1,2,1,1
2.1696068133367343,5,15,-0.045628752747625914,2,4,0,4,1,0.0,0.0,-1.7998671793356582,38,0,0.0,0,0,1,3,1,0
0.5735702657615743,1,11,-0.43798069907359294,2,10,0,4,1,0.0,0.0,2.0903502049057323,38,1,0.0,0,0,0,1,1,1
-1.1744697625350295,2,15,-0.045628752747625914,4,7,4,4,0,0.0,0.0,-1.7998671793356582,38,3,0.0,0,0,1,3,0,0
0.5735702657615743,2,7,0.7390751399043082,0,9,1,4,0,0.0,0.0,0.9788595236939066,38,1,0.0,0,0,0,2,0,0
-0.18644713784564476,2,9,1.131427086230275,2,11,0,4,1,0.0,0.0,0.9788595236939066,38,1,0.0,0,0,1,2,1,1
-0.7184593203706982,5,15,-0.045628752747625914,4,10,1,4,1,0.0,0.0,-0.5772274300026498,38,4,0.0,0,0,1,0,0,0
1.789598111533125,4,11,-0.43798069907359294,2,13,0,4,1,0.0,0.0,-1.2441218387297452,38,2,0.0,0,0,0,3,1,0
-0.7944610607314201,2,11,-0.43798069907359294,5,7,1,4,0,0.0,0.0,-1.7998671793356582,38,4,0.0,0,0,0,3,0,0
-1.0984680221743077,2,15,-0.045628752747625914,2,0,0,4,1,0.0,0.0,-1.7998671793356582,38,3,0.0,0,0,1,3,1,0
-0.2624488782063667,2,11,-0.43798069907359294,2,6,0,4,1,0.0,0.0,0.311965114966811,38,4,0.0,0,0,0,2,1,0
-0.18644713784564476,1,12,1.5237790325562421,2,9,5,4,0,0.0,0.0,2.0903502049057323,38,1,0.0,0,0,1,1,1,1
-0.7944610607314201,2,15,-0.045628752747625914,4,2,4,4,1,0.0,0.0,-0.13263115751791937,38,4,0.0,0,0,1,0,0,0
1.8655998518938468,2,11,-0.43798069907359294,0,10,1,4,1,0.0,0.0,-0.13263115751791937,38,2,0.0,0,0,0,0,0,0
-0.4144523589278105,1,11,-0.43798069907359294,0,0,3,4,0,0.0,0.0,-0.13263115751791937,38,4,0.0,0,0,0,0,0,0
-0.11044539748492285,2,11,-0.43798069907359294,2,5,0,4,1,0.0,0.0,-0.13263115751791937,38,1,0.0,0,0,0,0,1,1
-1.6304802046993612,2,5,-2.399740430703428,4,4,2,3,1,0.0,0.0,-0.13263115751791937,25,3,0.0,0,0,0,0,0,0
0.49756852540085245,2,14,1.9161309788822092,2,9,0,4,1,0.0,0.0,2.0903502049057323,38,1,0.0,0,0,1,1,1,1
-0.5664558396492543,2,9,1.131427086230275,4,12,1,4,0,0.0,0.0,0.08966697872444582,38,4,0.0,0,0,1,2,0,0
-0.6424575800099762,3,11,-0.43798069907359294,2,3,0,4,1,0.0,0.0,0.9788595236939066,38,4,0.0,0,0,0,2,1,1
-1.0984680221743077,2,8,0.3467231935783411,4,0,3,1,0,0.0,0.0,-1.7998671793356582,38,3,0.0,0,0,0,3,0,0
0.041558083236520965,2,12,1.5237790325562421,2,9,0,1,1,0.0,0.0,-0.13263115751791937,29,1,0.0,0,0,1,0,1,1
0.80157548684374,2,15,-0.045628752747625914,5,3,4,2,0,0.0,0.0,2.0903502049057323,38,1,0.0,0,0,1,1,0,0
-1.5544784643386391,2,0,-1.615036538051494,4,7,3,4,0,0.0,0.0,-1.2441218387297452,38,3,0.0,0,0,0,3,0,0
0.19356156395796478,2,9,1.131427086230275,0,13,3,2,1,0.0,0.0,-0.13263115751791937,38,1,0.0,0,0,1,0,0,0
0.11755982359724287,2,11,-0.43798069907359294,0,0,4,2,1,0.0,0.0,-0.13263115751791937,38,1,0.0,0,0,0,0,0,0
0.34556504467940863,4,11,-0.43798069907359294,4,4,1,4,1,0.0,0.0,2.0903502049057323,38,1,0.0,0,0,0,1,0,0
0.5735702657615743,2,9,1.131427086230275,5,3,4,4,0,0.0,0.0,-0.13263115751791937,38,1,0.0,0,0,1,0,0,0
-1.2504715028957516,2,11,-0.43798069907359294,4,4,1,4,1,0.0,0.0,0.9788595236939066,38,3,0.0,0,0,0,2,0,0
-0.8704628010921419,2,9,1.131427086230275,5,9,1,1,1,0.0,0.0,-0.13263115751791937,29,4,0.0,0,0,1,0,0,1
2.1696068133367343,2,15,-0.045628752747625914,0,0,1,4,0,0.0,0.0,-0.13263115751791937,38,0,0.0,0,0,1,0,0,0
-1.3264732432564734,2,6,-2.007388484377461,4,6,1,4,1,0.0,0.0,0.7565613874515413,25,3,0.0,0,0,0,2,0,0
1.4095894097295154,2,9,1.131427086230275,2,9,0,4,1,0.0,0.0,0.9788595236939066,38,2,0.0,0,0,1,2,1,1
-1.1744697625350295,2,11,-0.43798069907359294,4,2,3,4,1,0.0,0.0,-0.4660783618814672,25,3,0.0,0,0,0,0,0,0
-0.3384506185670886,2,15,-0.045628752747625914,4,3,1,4,1,0.0,0.0,0.4231141830879936,38,4,0.0,0,0,1,2,0,0
0.5735702657615743,2,8,0.3467231935783411,2,2,0,4,1,0.0,0.0,0.9788595236939066,38,1,0.0,0,0,0,2,1,0
-0.11044539748492285,3,11,-0.43798069907359294,2,2,0,4,1,0.0,0.0,-0.13263115751791937,38,1,0.0,0,0,0,0,1,1
-1.0984680221743077,5,15,-0.045628752747625914,2,9,5,4,0,0.0,0.0,0.9788595236939066,38,3,0.0,0,0,1,2,1,0
0.2695633043186867,2,15,-0.045628752747625914,4,7,3,4,0,0.0,0.0,-0.13263115751791937,38,1,0.0,0,0,1,0,0,0
-1.1744697625350295,2,11,-0.43798069907359294,4,0,1,4,0,0.0,0.0,-0.13263115751791937,38,3,0.0,0,0,0,0,0,0
-1.0984680221743077,2,0,-1.615036538051494,2,7,0,4,1,0.0,0.0,-0.13263115751791937,25,3,0.0,0,0,0,0,1,0
1.1055824482866277,0,9,1.131427086230275,0,12,1,0,1,0.0,0.0,-0.13263115751791937,38,2,0.0,0,0,1,0,0,0
-1.0224662818135857,2,11,-0.43798069907359294,4,4,1,4,1,0.0,0.0,-0.13263115751791937,38,3,0.0,0,0,0,0,0,0
1.2575859290080715,2,11,-0.43798069907359294,2,2,0,4,1,0.0,0.0,-0.13263115751791937,38,2,0.0,0,0,0,0,1,1
-0.3384506185670886,1,11,-0.43798069907359294,0,0,4,4,0,0.0,0.0,-0.9106746343661976,38,4,0.0,0,0,0,3,0,0
0.49756852540085245,5,15,-0.045628752747625914,3,7,2,2,1,0.0,0.0,-0.13263115751791937,13,1,0.0,0,0,1,0,0,0
-1.2504715028957516,2,11,-0.43798069907359294,4,7,3,4,0,0.0,0.0,-1.7998671793356582,38,3,0.0,0,0,0,3,0,0
0.877577227204462,3,15,-0.045628752747625914,0,10,1,4,1,0.0,0.0,-0.13263115751791937,38,1,0.0,0,0,1,0,0,0
0.9535789675651839,0,12,1.5237790325562421,6,11,4,4,1,0.0,0.0,0.9788595236939066,7,2,0.0,0,0,1,2,0,1
2.3976120344189003,4,14,1.9161309788822092,2,9,0,4,1,0.0,0.0,-1.7998671793356582,38,0,0.0,0,0,1,3,1,0
-0.4144523589278105,2,11,-0.43798069907359294,4,7,3,4,1,0.0,0.0,0.7565613874515413,38,4,0.0,0,0,0,2,0,0
-1.0984680221743077,2,11,-0.43798069907359294,4,2,1,4,1,0.0,0.0,0.08966697872444582,38,3,0.0,0,0,0,2,0,0
2.1696068133367343,2,11,-0.43798069907359294,2,11,0,4,1,0.0,0.0,-0.13263115751791937,1,0,0.0,0,0,0,0,1,1
2.77762073622251,2,8,0.3467231935783411,6,0,1,4,0,0.0,0.0,-1.7998671793356582,3,0,0.0,0,0,0,3,0,0
1.1815841886473497,2,11,-0.43798069907359294,0,3,4,4,0,0.0,0.0,0.4231141830879936,38,2,0.0,0,0,0,2,0,0
-0.034443657124200944,2,1,-1.222684591725527,2,5,0,4,1,0.0,0.0,0.7565613874515413,38,1,0.0,0,0,0,2,1,1
-0.7184593203706982,2,9,1.131427086230275,4,0,1,2,0,0.0,0.0,-0.13263115751791937,38,4,0.0,0,0,1,0,0,0
2.0936050729760125,2,9,1.131427086230275,2,11,0,4,1,0.0,0.0,-0.13263115751791937,38,0,0.0,0,0,1,0,1,1
-0.18644713784564476,1,9,1.131427086230275,2,0,0,4,1,0.0,0.0,-0.13263115751791937,38,1,0.0,0,0,1,0,1,0
-0.7944610607314201,2,5,-2.399740430703428,2,9,0,4,1,0.0,0.0,1.5346048642998196,38,4,0.0,0,0,0,1,1,0
1.8655998518938468,3,12,1.5237790325562421,0,9,1,4,1,0.0,0.0,2.0903502049057323,38,2,0.0,0,0,1,1,0,1
-0.6424575800099762,4,8,0.3467231935783411,2,9,0,4,1,0.0,0.0,2.0903502049057323,38,4,0.0,0,0,0,1,1,1
0.19356156395796478,2,15,-0.045628752747625914,0,0,4,4,0,0.0,0.0,-0.13263115751791937,38,1,0.0,0,0,1,0,0,0
-0.034443657124200944,3,11,-0.43798069907359294,2,3,0,4,1,0.0,0.0,2.0903502049057323,38,1,0.0,0,0,0,1,1,0
0.6495720061222963,5,12,1.5237790325562421,2,3,0,4,1,0.0,0.0,0.6454123193303588,38,1,0.0,0,0,1,2,1,1
-0.8704628010921419,2,7,0.7390751399043082,4,0,1,4,1,0.0,0.0,-0.13263115751791937,38,4,0.0,0,0,0,0,0,0
1.4095894097295154,2,12,1.5237790325562421,5,9,1,4,1,0.0,0.0,-1.0218237024873802,38,2,0.0,0,0,1,3,0,1
0.11755982359724287,5,12,1.5237790325562421,2,9,5,1,0,0.0,0.0,-0.35492929376028454,2,1,0.0,0,0,1,0,1,1
-0.8704628010921419,2,9,1.131427086230275,4,3,1,4,1,0.0,0.0,-0.13263115751791937,38,4,0.0,0,0,1,0,0,0
-0.18644713784564476,2,11,-0.43798069907359294,2,3,0,4,1,0.0,0.0,-0.13263115751791937,38,1,0.0,0,0,0,0,1,0
1.1055824482866277,2,11,-0.43798069907359294,2,2,0,4,1,0.0,0.0,-0.13263115751791937,38,2,0.0,0,0,0,0,1,0
-0.2624488782063667,2,8,0.3467231935783411,4,0,1,2,0,0.0,0.0,-0.13263115751791937,38,4,0.0,0,0,0,0,0,0
-1.2504715028957516,2,2,-0.83033264539956,4,4,1,0,1,0.0,0.0,0.9788595236939066,38,3,0.0,0,0,0,2,0,0
-0.3384506185670886,2,11,-0.43798069907359294,2,5,0,4,1,0.0,0.0,-0.13263115751791937,38,4,0.0,0,0,0,0,1,0
-1.5544784643386391,2,15,-0.045628752747625914,4,9,3,4,0,0.0,0.0,-0.13263115751791937,38,3,0.0,0,0,1,0,0,0
-1.5544784643386391,2,1,-1.222684591725527,4,7,3,4,1,0.0,0.0,-1.7998671793356582,38,3,0.0,0,0,0,3,0,0
-1.1744697625350295,5,9,1.131427086230275,4,12,1,4,1,0.0,0.0,-1.7998671793356582,38,3,0.0,0,0,1,3,0,0
0.2695633043186867,1,12,1.5237790325562421,4,9,1,4,0,0.0,0.0,-0.6883764981238324,38,1,0.0,0,0,1,3,0,0
-0.5664558396492543,5,7,0.7390751399043082,5,7,4,2,0,0.0,0.0,-0.13263115751791937,38,4,0.0,0,0,0,0,0,0
2.1696068133367343,2,9,1.131427086230275,2,9,0,4,1,0.0,0.0,-0.13263115751791937,38,0,0.0,0,0,1,0,1,1
